Year,Squad,Comp,Player
2022,Fiorentina,Serie A,Dušan Vlahović
2022,Freiburg,Bundesliga,Ermedin Demirović
2022,Freiburg,Bundesliga,Maximilian Eggestein
2022,Freiburg,Bundesliga,Mark Flekken
2022,Freiburg,Bundesliga,Vincenzo Grifo
2022,Freiburg,Bundesliga,Manuel Gulde
2022,Freiburg,Bundesliga,Christian Günter
2022,Freiburg,Bundesliga,Janik Haberer
2022,Freiburg,Bundesliga,Dominique Heintz
2022,Freiburg,Bundesliga,Nicolas Höfler
2022,Freiburg,Bundesliga,Lucas Höler
2022,Freiburg,Bundesliga,Yannik Keitel
2022,Freiburg,Bundesliga,Lukas Kübler
2022,Freiburg,Bundesliga,Philipp Lienhart
2022,Freiburg,Bundesliga,Nils Petersen
2022,Freiburg,Bundesliga,Roland Sallai
2022,Freiburg,Bundesliga,Baptiste Santamaria
2022,Freiburg,Bundesliga,Kevin Schade
2022,Freiburg,Bundesliga,Keven Schlotterbeck
2022,Freiburg,Bundesliga,Nico Schlotterbeck
2022,Freiburg,Bundesliga,Jonathan Schmid
2022,Freiburg,Bundesliga,Kiliann Sildillia
2022,Freiburg,Bundesliga,Hugo Siquet
2022,Freiburg,Bundesliga,Benjamin Uphoff
2022,Freiburg,Bundesliga,Vincent Vermeij
2022,Freiburg,Bundesliga,Noah Weißhaupt
2022,Freiburg,Bundesliga,Jeong Woo-yeong
2022,Genoa,Serie A,Nadiem Amiri
2022,Genoa,Serie A,Milan Badelj
2022,Genoa,Serie A,Mattia Bani
2022,Genoa,Serie A,Valon Behrami
2022,Genoa,Serie A,Davide Biraschi
2022,Genoa,Serie A,Aleksander Buksa
2022,Genoa,Serie A,Felipe Caicedo
2022,Genoa,Serie A,Riccardo Calafiori
2022,Genoa,Serie A,Andrea Cambiaso
2022,Genoa,Serie A,Francesco Cassata
2022,Genoa,Serie A,Domenico Criscito
2022,Genoa,Serie A,Mattia Destro
2022,Genoa,Serie A,Caleb Ekuban
2022,Genoa,Serie A,Mohamed Fares
2022,Genoa,Serie A,Andrea Favilli
2022,Genoa,Serie A,Morten Frendrup
2022,Genoa,Serie A,Pablo Galdames Millán
2022,Genoa,Serie A,Paolo Ghiglione
2022,Genoa,Serie A,Albert Guðmundsson
2022,Genoa,Serie A,Silvan Hefti
2022,Genoa,Serie A,Hernani
2022,Genoa,Serie A,Flavio Junior Bianchi
2022,Genoa,Serie A,Yayah Kallon
2022,Genoa,Serie A,Nikola Maksimović
2022,Genoa,Serie A,Andrea Masiello
2022,Genoa,Serie A,Filippo Melegoni
2022,Genoa,Serie A,Goran Pandev
2022,Genoa,Serie A,Roberto Piccoli
2022,Genoa,Serie A,Manolo Portanova
2022,Genoa,Serie A,Nicolò Rovella
2022,Genoa,Serie A,Stefano Sabelli
2022,Genoa,Serie A,Adrian Šemper
2022,Genoa,Serie A,Laurens Serpe
2022,Genoa,Serie A,Salvatore Sirigu
2022,Genoa,Serie A,Leo Skiri Østigård
2022,Genoa,Serie A,Stefano Sturaro
2022,Genoa,Serie A,Abdoulaye Touré
2022,Genoa,Serie A,Zinho Vanheusden
2022,Genoa,Serie A,Johan Vásquez
2022,Genoa,Serie A,Kelvin Yeboah
2022,Getafe,La Liga,Carles Aleñá
2022,Getafe,La Liga,Emmanuel Amankwaa Akurugu
2022,Getafe,La Liga,Mauro Arambarri
2022,Getafe,La Liga,Erick Cabaco
2022,Getafe,La Liga,Chema
2022,Getafe,La Liga,Diego Conde
2022,Getafe,La Liga,Marc Cucurella
2022,Getafe,La Liga,Jorge Cuenca
2022,Getafe,La Liga,Djené
2022,Getafe,La Liga,Hugo Duro
2022,Getafe,La Liga,Iglesias
2022,Getafe,La Liga,Jakub Jankto
2022,Getafe,La Liga,José Juan Macías
2022,Getafe,La Liga,Florentino Luís
2022,Getafe,La Liga,Nemanja Maksimović
2022,Getafe,La Liga,Jaime Mata
2022,Getafe,La Liga,Borja Mayoral
2022,Getafe,La Liga,Stefan Mitrović
2022,Getafe,La Liga,Allan Nyom
2022,Getafe,La Liga,Mathías Olivera
2022,Getafe,La Liga,Darío Poveda
2022,Getafe,La Liga,Sandro Ramírez
2022,Getafe,La Liga,Óscar Rodríguez Arnaiz
2022,Getafe,La Liga,Jonathan Silva
2022,Getafe,La Liga,David Soria
2022,Getafe,La Liga,Damián Suárez
2022,Getafe,La Liga,David Timor
2022,Getafe,La Liga,Enes Ünal
2022,Getafe,La Liga,Gonzalo Villar
2022,Getafe,La Liga,Vitolo
2022,Getafe,La Liga,Okay Yokuşlu
2022,Granada,La Liga,Luis Abram
2022,Granada,La Liga,Matias Arezo
2022,Granada,La Liga,Santiago Arias
2022,Granada,La Liga,Carlos Bacca
2022,Granada,La Liga,Barcia
2022,Granada,La Liga,Yan Brice Eteki
2022,Granada,La Liga,Adrián Butzke
2022,Granada,La Liga,Álex Collado
2022,Granada,La Liga,Víctor Díaz
2022,Granada,La Liga,Domingos Duarte
2022,Granada,La Liga,Aarón Escandell
2022,Granada,La Liga,Sergio Escudero
2022,Granada,La Liga,Dimitri Foulquier
2022,Granada,La Liga,Maxime Gonalons
2022,Granada,La Liga,Luis Javier Suárez
2022,Granada,La Liga,Darwin Machís
2022,Granada,La Liga,Luís Maximiano
2022,Granada,La Liga,Luis Milla
2022,Granada,La Liga,Jorge Molina
2022,Granada,La Liga,Monchu
2022,Granada,La Liga,Ángel Montoro
2022,Granada,La Liga,Carlos Neva
2022,Granada,La Liga,Njegoš Petrović
2022,Granada,La Liga,Antonio Puertas
2022,Granada,La Liga,Quini
2022,Granada,La Liga,Dani Raba
2022,Granada,La Liga,Rubén Rochina
2022,Granada,La Liga,Isma Ruiz
2022,Granada,La Liga,Germán Sánchez
2022,Granada,La Liga,Alberto Soro
2022,Granada,La Liga,Raúl Torrente
2022,Granada,La Liga,Myrto Uzuni
2022,Greuther Fürth,Bundesliga,Dickson Abiama
2022,Greuther Fürth,Bundesliga,Simon Asta
2022,Greuther Fürth,Bundesliga,Abdourahmane Barry
2022,Greuther Fürth,Bundesliga,Maximilian Bauer
2022,Greuther Fürth,Bundesliga,Sascha Burchert
2022,Greuther Fürth,Bundesliga,Max Christiansen
2022,Greuther Fürth,Bundesliga,Jeremy Dudziak
2022,Greuther Fürth,Bundesliga,Adrian Fein
2022,Greuther Fürth,Bundesliga,Marius Funk
2022,Greuther Fürth,Bundesliga,Julian Green
2022,Greuther Fürth,Bundesliga,Sebastian Griesbeck
2022,Greuther Fürth,Bundesliga,Justin Hoogma
2022,Greuther Fürth,Bundesliga,Branimir Hrgota
2022,Greuther Fürth,Bundesliga,Cedric Itten
2022,Greuther Fürth,Bundesliga,Gian-Luca Itter
2022,Greuther Fürth,Bundesliga,Gideon Jung
2022,Greuther Fürth,Bundesliga,Jamie Leweling
2022,Greuther Fürth,Bundesliga,Andreas Linde
2022,Greuther Fürth,Bundesliga,Marco Meyerhöfer
2022,Greuther Fürth,Bundesliga,Jessic Ngankam
2022,Greuther Fürth,Bundesliga,Håvard Nielsen
2022,Greuther Fürth,Bundesliga,Hans Nunoo Sarpei
2022,Greuther Fürth,Bundesliga,Afimico Pululu
2022,Greuther Fürth,Bundesliga,Tobias Raschl
2022,Greuther Fürth,Bundesliga,Paul Seguin
2022,Greuther Fürth,Bundesliga,Nils Seufert
2022,Greuther Fürth,Bundesliga,Timothy Tillman
2022,Greuther Fürth,Bundesliga,Nick Viergever
2022,Greuther Fürth,Bundesliga,Jetro Willems
2022,Hellas Verona,Serie A,Antonín Barák
2022,Hellas Verona,Serie A,Alessandro Berardi
2022,Hellas Verona,Serie A,Daniel Bessa
2022,Hellas Verona,Serie A,Matteo Cancellieri
2022,Hellas Verona,Serie A,Gianluca Caprari
2022,Hellas Verona,Serie A,Nicolò Casale
2022,Hellas Verona,Serie A,Federico Ceccherini
2022,Hellas Verona,Serie A,Diego Coppola
2022,Hellas Verona,Serie A,Paweł Dawidowicz
2022,Hellas Verona,Serie A,Fabio Depaoli
2022,Hellas Verona,Serie A,Samuel Di Carmine
2022,Hellas Verona,Serie A,Davide Faraoni
2022,Hellas Verona,Serie A,Gianluca Frabotta
2022,Hellas Verona,Serie A,Koray Günter
2022,Hellas Verona,Serie A,Martin Hongla
2022,Hellas Verona,Serie A,Ivan Ilić
2022,Hellas Verona,Serie A,Nikola Kalinić
2022,Hellas Verona,Serie A,Kevin Lasagna
2022,Hellas Verona,Serie A,Darko Lazović
2022,Hellas Verona,Serie A,Giangiacomo Magnani
2022,Hellas Verona,Serie A,Yıldırım Mert Çetin
2022,Hellas Verona,Serie A,Lorenzo Montipò
2022,Hellas Verona,Serie A,Ivor Pandur
2022,Hellas Verona,Serie A,Mateusz Praszelik
2022,Hellas Verona,Serie A,Panagiotis Retsos
2022,Hellas Verona,Serie A,Giovanni Simeone
2022,Hellas Verona,Serie A,Bosko Sutalo
2022,Hellas Verona,Serie A,Adrien Tameze
2022,Hellas Verona,Serie A,Filippo Terracciano
2022,Hellas Verona,Serie A,Miguel Veloso
2022,Hellas Verona,Serie A,Mattia Zaccagni
2022,Hertha BSC,Bundesliga,Fredrik André Bjørkan
2022,Hertha BSC,Bundesliga,Santiago Ascacíbar
2022,Hertha BSC,Bundesliga,Ishak Belfodil
2022,Hertha BSC,Bundesliga,Kevin-Prince Boateng
2022,Hertha BSC,Bundesliga,Dedryck Boyata
2022,Hertha BSC,Bundesliga,Matheus Cunha
2022,Hertha BSC,Bundesliga,Márton Dárdai
2022,Hertha BSC,Bundesliga,Vladimír Darida
2022,Hertha BSC,Bundesliga,Javairô Dilrosun
2022,Hertha BSC,Bundesliga,Lee Dongjun
2022,Hertha BSC,Bundesliga,Julian Eitschberger
2022,Hertha BSC,Bundesliga,Jurgen Ekkelenkamp
2022,Hertha BSC,Bundesliga,Linus Gechter
2022,Hertha BSC,Bundesliga,Dennis Jastrzembski
2022,Hertha BSC,Bundesliga,Stevan Jovetić
2022,Hertha BSC,Bundesliga,Anton Kade
2022,Hertha BSC,Bundesliga,Marc-Oliver Kempf
2022,Hertha BSC,Bundesliga,Lukas Klünter
2022,Hertha BSC,Bundesliga,Marcel Lotka
2022,Hertha BSC,Bundesliga,Dodi Lukebakio
2022,Hertha BSC,Bundesliga,Myziane Maolida
2022,Hertha BSC,Bundesliga,Maximilian Mittelstädt
2022,Hertha BSC,Bundesliga,Peter Pekarík
2022,Hertha BSC,Bundesliga,Krzysztof Piątek
2022,Hertha BSC,Bundesliga,Marvin Plattenhardt
2022,Hertha BSC,Bundesliga,Marco Richter
2022,Hertha BSC,Bundesliga,Cimo Röcker
2022,Hertha BSC,Bundesliga,Alexander Schwolow
2022,Hertha BSC,Bundesliga,Davie Selke
2022,Hertha BSC,Bundesliga,Suat Serdar
2022,Hertha BSC,Bundesliga,Niklas Stark
2022,Hertha BSC,Bundesliga,Jordan Torunarigha
2022,Hertha BSC,Bundesliga,Lucas Tousart
2022,Hertha BSC,Bundesliga,Marten Winkler
2022,Hertha BSC,Bundesliga,Luca Wollschläger
2022,Hertha BSC,Bundesliga,Deyovaisio Zeefuik
2022,Hoffenheim,Bundesliga,Sargis Adamyan
2022,Hoffenheim,Bundesliga,Kevin Akpoguma
2022,Hoffenheim,Bundesliga,Fisnik Asllani
2022,Hoffenheim,Bundesliga,Oliver Baumann
2022,Hoffenheim,Bundesliga,Christoph Baumgartner
2022,Hoffenheim,Bundesliga,Ihlas Bebou
2022,Hoffenheim,Bundesliga,Ermin Bičakčić
2022,Hoffenheim,Bundesliga,Tom Bischof
2022,Hoffenheim,Bundesliga,Jacob Bruun Larsen
2022,Hoffenheim,Bundesliga,Justin Che
2022,Hoffenheim,Bundesliga,Moanes Dabbur
2022,Hoffenheim,Bundesliga,Mijat Gaćinović
2022,Hoffenheim,Bundesliga,Dennis Geiger
2022,Hoffenheim,Bundesliga,Florian Grillitsch
2022,Hoffenheim,Bundesliga,Benjamin Hübner
2022,Hoffenheim,Bundesliga,Marco John
2022,Hoffenheim,Bundesliga,Pavel Kadeřábek
2022,Hoffenheim,Bundesliga,Andrej Kramarić
2022,Hoffenheim,Bundesliga,Håvard Nordtveit
2022,Hoffenheim,Bundesliga,Kasim Nuhu
2022,Hoffenheim,Bundesliga,Philipp Pentke
2022,Hoffenheim,Bundesliga,Stefan Posch
2022,Hoffenheim,Bundesliga,Nick Proschwitz
2022,Hoffenheim,Bundesliga,David Raum
2022,Hoffenheim,Bundesliga,Chris Richards
2022,Hoffenheim,Bundesliga,Sebastian Rudy
2022,Hoffenheim,Bundesliga,Georginio Rutter
2022,Hoffenheim,Bundesliga,Diadie Samassékou
2022,Hoffenheim,Bundesliga,Robert Skov
2022,Hoffenheim,Bundesliga,Angelo Stiller
2022,Hoffenheim,Bundesliga,Umut Tohumcu
2022,Hoffenheim,Bundesliga,Kevin Vogt
2022,Inter,Serie A,Nicolò Barella
2022,Inter,Serie A,Alessandro Bastoni
2022,Inter,Serie A,Marcelo Brozović
2022,Inter,Serie A,Felipe Caicedo
2022,Inter,Serie A,Hakan Çalhanoğlu
2022,Inter,Serie A,Joaquín Correa
2022,Inter,Serie A,Danilo D'Ambrosio
2022,Inter,Serie A,Matteo Darmian
2022,Inter,Serie A,Federico Dimarco
2022,Inter,Serie A,Denzel Dumfries
2022,Inter,Serie A,Edin Džeko
2022,Inter,Serie A,Roberto Gagliardini
2022,Inter,Serie A,Robin Gosens
2022,Inter,Serie A,Samir Handanović
2022,Inter,Serie A,Aleksandar Kolarov
2022,Inter,Serie A,Lautaro Martínez
2022,Inter,Serie A,Ivan Perišić
2022,Inter,Serie A,Ionuț Radu
2022,Inter,Serie A,Andrea Ranocchia
2022,Inter,Serie A,Alexis Sánchez
2022,Inter,Serie A,Martin Satriano
2022,Inter,Serie A,Stefano Sensi
2022,Inter,Serie A,Milan Škriniar
2022,Inter,Serie A,Matías Vecino
2022,Inter,Serie A,Arturo Vidal
2022,Inter,Serie A,Stefan de Vrij
2022,Inter,Serie A,Mattia Zanotti
2022,Juventus,Serie A,Marley Aké
2022,Juventus,Serie A,Rodrigo Bentancur
2022,Juventus,Serie A,Federico Bernardeschi
2022,Juventus,Serie A,Leonardo Bonucci
2022,Juventus,Serie A,Giorgio Chiellini
2022,Juventus,Serie A,Federico Chiesa
2022,Juventus,Serie A,Juan Cuadrado
2022,Juventus,Serie A,Danilo
2022,Juventus,Serie A,Mattia De Sciglio
2022,Juventus,Serie A,Paulo Dybala
2022,Juventus,Serie A,Kaio Jorge
2022,Juventus,Serie A,Moise Kean
2022,Juventus,Serie A,Dejan Kulusevski
2022,Juventus,Serie A,Matthijs de Ligt
2022,Juventus,Serie A,Manuel Locatelli
2022,Juventus,Serie A,Weston McKennie
2022,Juventus,Serie A,Arthur Melo
2022,Juventus,Serie A,Fabio Miretti
2022,Juventus,Serie A,Álvaro Morata
2022,Juventus,Serie A,Martin Palumbo
2022,Juventus,Serie A,Luca Pellegrini
2022,Juventus,Serie A,Mattia Perin
2022,Juventus,Serie A,Carlo Pinsoglio
2022,Juventus,Serie A,Adrien Rabiot
2022,Juventus,Serie A,Aaron Ramsey
2022,Juventus,Serie A,Cristiano Ronaldo
2022,Juventus,Serie A,Daniele Rugani
2022,Juventus,Serie A,Alex Sandro
2022,Juventus,Serie A,Matìas Soulé
2022,Juventus,Serie A,Wojciech Szczęsny
2022,Juventus,Serie A,Dušan Vlahović
2022,Juventus,Serie A,Denis Zakaria
2022,Köln,Bundesliga,Sebastian Andersson
2022,Köln,Bundesliga,Julian Chabot
2022,Köln,Bundesliga,Rafael Czichos
2022,Köln,Bundesliga,Ondrej Duda
2022,Köln,Bundesliga,Kingsley Ehizibue
2022,Köln,Bundesliga,Jonas Hector
2022,Köln,Bundesliga,Jannes Horn
2022,Köln,Bundesliga,Timo Horn
2022,Köln,Bundesliga,Timo Hübers
2022,Köln,Bundesliga,Florian Kainz
2022,Köln,Bundesliga,Noah Katterbach
2022,Köln,Bundesliga,Luca Kilian
2022,Köln,Bundesliga,Tim Lemperle
2022,Köln,Bundesliga,Dejan Ljubicic
2022,Köln,Bundesliga,Jorge Meré
2022,Köln,Bundesliga,Anthony Modeste
2022,Köln,Bundesliga,Mathias Olesen
2022,Köln,Bundesliga,Tomáš Ostrák
2022,Köln,Bundesliga,Salih Özcan
2022,Köln,Bundesliga,Louis Schaub
2022,Köln,Bundesliga,Kingsley Schindler
2022,Köln,Bundesliga,Benno Schmitz
2022,Köln,Bundesliga,Marvin Schwäbe
2022,Köln,Bundesliga,Ellyes Skhiri
2022,Köln,Bundesliga,Jan Thielmann
2022,Köln,Bundesliga,Mark Uth
2022,Lazio,Serie A,Francesco Acerbi
2022,Lazio,Serie A,Jean-Daniel Akpa-Akpro
2022,Lazio,Serie A,Luis Alberto
2022,Lazio,Serie A,Felipe Anderson
2022,Lazio,Serie A,Toma Bašić
2022,Lazio,Serie A,Jovane Cabral
2022,Lazio,Serie A,Danilo Cataldi
2022,Lazio,Serie A,Gonzalo Escalante
2022,Lazio,Serie A,Luiz Felipe
2022,Lazio,Serie A,Elseid Hysaj
2022,Lazio,Serie A,Ciro Immobile
2022,Lazio,Serie A,Dimitrije Kamenović
2022,Lazio,Serie A,Manuel Lazzari
2022,Lazio,Serie A,Lucas Leiva
2022,Lazio,Serie A,Anderson Lima
2022,Lazio,Serie A,Adam Marušić
2022,Lazio,Serie A,Sergej Milinković-Savić
2022,Lazio,Serie A,Raúl Moro
2022,Lazio,Serie A,Vedat Muriqi
2022,Lazio,Serie A,Patric
2022,Lazio,Serie A,Pedro
2022,Lazio,Serie A,Ștefan Radu
2022,Lazio,Serie A,Pepe Reina
2022,Lazio,Serie A,Luka Romero
2022,Lazio,Serie A,Thomas Strakosha
2022,Lazio,Serie A,Denis Vavro
2022,Lazio,Serie A,Mattia Zaccagni
2022,Leeds United,Premier League,Luke Ayling
2022,Leeds United,Premier League,Patrick Bamford
2022,Leeds United,Premier League,Lewis Bate
2022,Leeds United,Premier League,Liam Cooper
2022,Leeds United,Premier League,Hélder Costa
2022,Leeds United,Premier League,Charlie Cresswell
2022,Leeds United,Premier League,Stuart Dallas
2022,Leeds United,Premier League,Cody Drameh
2022,Leeds United,Premier League,Junior Firpo
2022,Leeds United,Premier League,Adam Forshaw
2022,Leeds United,Premier League,Leo Fuhr Hjelde
2022,Leeds United,Premier League,Joe Gelhardt
2022,Leeds United,Premier League,Sam Greenwood
2022,Leeds United,Premier League,Jack Harrison
2022,Leeds United,Premier League,Daniel James
2022,Leeds United,Premier League,Kristoffer Klaesson
2022,Leeds United,Premier League,Mateusz Klich
2022,Leeds United,Premier League,Robin Koch
2022,Leeds United,Premier League,Diego Llorente
2022,Leeds United,Premier League,Liam McCarron
2022,Leeds United,Premier League,Stuart McKinstry
2022,Leeds United,Premier League,Illan Meslier
2022,Leeds United,Premier League,Kalvin Phillips
2022,Leeds United,Premier League,Raphinha
2022,Leeds United,Premier League,Tyler Roberts
2022,Leeds United,Premier League,Rodrigo
2022,Leeds United,Premier League,Jamie Shackleton
2022,Leeds United,Premier League,Pascal Struijk
2022,Leeds United,Premier League,Crysencio Summerville
2022,Leicester City,Premier League,Marc Albrighton
2022,Leicester City,Premier League,Daniel Amartey
2022,Leicester City,Premier League,Harvey Barnes
2022,Leicester City,Premier League,Ryan Bertrand
2022,Leicester City,Premier League,Lewis Brunt
2022,Leicester City,Premier League,Timothy Castagne
2022,Leicester City,Premier League,Hamza Choudhury
2022,Leicester City,Premier League,Patson Daka
2022,Leicester City,Premier League,Kiernan Dewsbury-Hall
2022,Leicester City,Premier League,Jonny Evans
2022,Leicester City,Premier League,Wesley Fofana
2022,Leicester City,Premier League,Kelechi Iheanacho
2022,Leicester City,Premier League,James Justin
2022,Leicester City,Premier League,Ademola Lookman
2022,Leicester City,Premier League,James Maddison
2022,Leicester City,Premier League,Kasey McAteer
2022,Leicester City,Premier League,Nampalys Mendy
2022,Leicester City,Premier League,Wilfred Ndidi
2022,Leicester City,Premier League,Ricardo Pereira
2022,Leicester City,Premier League,Ayoze Pérez
2022,Leicester City,Premier League,Kasper Schmeichel
2022,Leicester City,Premier League,Boubakary Soumaré
2022,Leicester City,Premier League,Çağlar Söyüncü
2022,Leicester City,Premier League,Luke Thomas
2022,Leicester City,Premier League,Youri Tielemans
2022,Leicester City,Premier League,Jamie Vardy
2022,Leicester City,Premier League,Jannik Vestergaard
2022,Leicester City,Premier League,Danny Ward
2022,Lens,Ligue 1,Ibrahima Baldé
2022,Lens,Ligue 1,Simon Banza
2022,Lens,Ligue 1,Patrick Berg
2022,Lens,Ligue 1,Charles Boli
2022,Lens,Ligue 1,Ismaëlben Boura
2022,Lens,Ligue 1,Yannick Cahuzac
2022,Lens,Ligue 1,Jonathan Clauss
2022,Lens,Ligue 1,David Pereira da Costa
2022,Lens,Ligue 1,Kevin Danso
2022,Lens,Ligue 1,Cheick Doucouré
2022,Lens,Ligue 1,Wuilker Faríñez
2022,Lens,Ligue 1,Seko Fofana
2022,Lens,Ligue 1,Steven Fortes
2022,Lens,Ligue 1,Przemysław Frankowski
2022,Lens,Ligue 1,Ignatius Ganago
2022,Lens,Ligue 1,Jonathan Gradit
2022,Lens,Ligue 1,Massadio Haïdara
2022,Lens,Ligue 1,Corentin Jean
2022,Lens,Ligue 1,Gaël Kakuta
2022,Lens,Ligue 1,Arnaud Kalimuendo
2022,Lens,Ligue 1,Jean-Louis Leca
2022,Lens,Ligue 1,Deiver Machado
2022,Lens,Ligue 1,Facundo Medina
2022,Lens,Ligue 1,Brayann Pereira
2022,Lens,Ligue 1,Wesley Saïd
2022,Lens,Ligue 1,Florian Sotoca
2022,Lens,Ligue 1,Jonathan Varane
2022,Lens,Ligue 1,Christopher Wooh
2022,Levante,La Liga,Enis Bardhi
2022,Levante,La Liga,Martín Cáceres
2022,Levante,La Liga,José Campaña
2022,Levante,La Liga,Álex Cantero
2022,Levante,La Liga,Cárdenas
2022,Levante,La Liga,Carlos Clerc
2022,Levante,La Liga,Coke
2022,Levante,La Liga,Óscar Duarte
2022,Levante,La Liga,Omar Faraj
2022,Levante,La Liga,Aitor Fernández
2022,Levante,La Liga,Enric Franquesa
2022,Levante,La Liga,Jorge de Frutos
2022,Levante,La Liga,Dani Gómez
2022,Levante,La Liga,José Luis Morales
2022,Levante,La Liga,Mickael Malsa
2022,Levante,La Liga,Roger Martí
2022,Levante,La Liga,Pablo Martínez
2022,Levante,La Liga,Gonzalo Melero
2022,Levante,La Liga,Jorge Miramón
2022,Levante,La Liga,Shkodran Mustafi
2022,Levante,La Liga,Sergio Postigo
2022,Levante,La Liga,Alejandro Primo
2022,Levante,La Liga,Pubill
2022,Levante,La Liga,Nemanja Radoja
2022,Levante,La Liga,Rober
2022,Levante,La Liga,Marcelo Saracchi
2022,Levante,La Liga,Roberto Soldado
2022,Levante,La Liga,Son
2022,Levante,La Liga,José Luis García Vayá
2022,Levante,La Liga,Rúben Vezo
2022,Levante,La Liga,Nikola Vukčević
2022,Leverkusen,Bundesliga,Amine Adli
2022,Leverkusen,Bundesliga,Lucas Alario
2022,Leverkusen,Bundesliga,Nadiem Amiri
2022,Leverkusen,Bundesliga,Robert Andrich
2022,Leverkusen,Bundesliga,Charles Aránguiz
2022,Leverkusen,Bundesliga,Sardar Azmoun
2022,Leverkusen,Bundesliga,Mitchel Bakker
2022,Leverkusen,Bundesliga,Julian Baumgartlinger
2022,Leverkusen,Bundesliga,Karim Bellarabi
2022,Leverkusen,Bundesliga,Iker Bravo
2022,Leverkusen,Bundesliga,Kerem Demirbay
2022,Leverkusen,Bundesliga,Moussa Diaby
2022,Leverkusen,Bundesliga,Timothy Fosu-Mensah
2022,Leverkusen,Bundesliga,Jeremie Frimpong
2022,Leverkusen,Bundesliga,Lennart Grill
2022,Leverkusen,Bundesliga,Piero Hincapié
2022,Leverkusen,Bundesliga,Lukáš Hrádecký
2022,Leverkusen,Bundesliga,Odilon Kossonou
2022,Leverkusen,Bundesliga,Andrey Lunyov
2022,Leverkusen,Bundesliga,Exequiel Palacios
2022,Leverkusen,Bundesliga,Paulinho
2022,Leverkusen,Bundesliga,Joel Pohjanpalo
2022,Leverkusen,Bundesliga,Panagiotis Retsos
2022,Leverkusen,Bundesliga,Patrik Schick
2022,Leverkusen,Bundesliga,Zidan Sertdemir
2022,Leverkusen,Bundesliga,Daley Sinkgraven
2022,Leverkusen,Bundesliga,Jonathan Tah
2022,Leverkusen,Bundesliga,Edmond Tapsoba
2022,Leverkusen,Bundesliga,Florian Wirtz
2022,Lille,Ligue 1,Benjamin André
2022,Lille,Ligue 1,Jonathan Bamba
2022,Lille,Ligue 1,Hatem Ben Arfa
2022,Lille,Ligue 1,Sven Botman
2022,Lille,Ligue 1,Domagoj Bradarić
2022,Lille,Ligue 1,Zeki Çelik
2022,Lille,Ligue 1,Leonardo César Jardim
2022,Lille,Ligue 1,Jonathan David
2022,Lille,Ligue 1,Tiago Djaló
2022,Lille,Ligue 1,José Fonte
2022,Lille,Ligue 1,Angel Gomes
2022,Lille,Ligue 1,Ivo Grbić
2022,Lille,Ligue 1,Gabriel Gudmundsson
2022,Lille,Ligue 1,Jonathan Ikone
2022,Lille,Ligue 1,Isaac Lihadji
